,ast,blk,conf_abbr,drb,fg,fg2,fg2a,fg3,fg3a,fga,ft,fta,g,mp,orb,pf,player,pts,school_name,stl,tov,trb,year_max,year_min
397,3,0,Patriot,6,4,3,7,1,2,9,4,7,28,85,1,7,Romone Penny,13,American,5,7,7,2008,2007
398,2,0,MVC,9,6,5,7,1,4,11,0,2,29,51,3,7,Ryan Phillips,13,Bradley,2,3,12,2010,2007
399,2,0,Pac-12,13,4,4,12,0,5,17,5,6,17,99,0,13,Christian Popoola,13,Utah,2,8,13,2018,2018
400,6,0,Total,11,4,2,6,2,13,19,3,4,25,146,0,12,Blake Provost,13,Texas-Rio Grande Valley,7,9,11,2014,2013
401,0,2,Big Ten,1,5,2,4,3,5,9,0,0,13,26,2,4,Eric Puls,13,Michigan,0,1,3,2010,2009
402,1,0,WAC,8,5,2,5,3,9,14,0,0,14,49,2,3,Justin Rake,13,Louisiana Tech,1,3,10,2011,2010
403,4,4,MAAC,8,5,4,12,1,5,17,2,8,14,113,4,18,C.J. Reid,13,Saint Peter's,3,12,12,2009,2009
404,1,0,Summit,0,6,6,8,0,1,9,1,1,6,13,4,0,Renardo Rhone,13,Oral Roberts,0,1,4,2009,2009
405,1,1,A-Sun,6,6,6,11,0,1,12,1,4,6,77,3,7,Zack Riggins,13,North Florida,1,7,9,2010,2010
406,0,5,Summit,8,4,4,11,0,1,12,5,7,12,45,5,8,Lorenzo Riley,13,North Dakota State,0,4,13,2009,2009
407,6,0,Big East,4,4,1,9,3,10,19,2,4,24,41,0,2,Nick Rivers,13,Pittsburgh,1,5,4,2012,2010
408,2,1,A-10,11,3,3,11,0,2,13,7,12,40,162,7,24,Khalid Robinson,13,Fordham,0,15,18,2014,2011
409,6,0,Big West,2,6,5,8,1,8,16,0,0,7,45,6,9,Robbie Robinson,13,Cal State Fullerton,1,4,8,2010,2010
410,2,1,Big West,6,5,4,10,1,7,17,2,3,15,69,4,7,Desmond Ross,13,Cal State Long Beach,0,3,10,2014,2014
411,9,0,MVC,13,3,3,12,0,0,12,7,14,11,130,6,22,Torres Roundtree,13,Southern Illinois,2,13,19,2009,2009
412,2,3,NEC,4,6,6,8,0,0,8,1,4,10,40,2,11,Bas Rozendaal,13,Robert Morris,0,4,6,2008,2008
413,1,1,WAC,6,4,4,8,0,0,8,5,7,9,34,2,4,Ibrahima Sankare,13,Grand Canyon,5,3,8,2018,2018
414,3,2,MAAC,8,5,2,2,3,8,10,0,0,17,99,3,9,Daniel Schreier,13,Manhattan,0,6,11,2019,2019
415,1,0,MEAC,11,4,4,7,0,3,10,5,8,22,75,2,17,Shayne Scruggs,13,North Carolina A&T,0,5,13,2020,2020
416,2,3,Sun Belt,6,6,6,11,0,2,13,1,2,9,45,1,5,Ed Seay,13,Texas State,0,4,7,2015,2015
417,2,0,Ind,1,4,1,5,3,9,14,2,4,12,18,3,4,Steven Silva,13,Texas-Rio Grande Valley,0,1,4,2009,2008
418,6,0,MVC,6,5,4,14,1,6,20,2,5,30,69,1,5,Dustin Sitzmann,13,Creighton,2,6,7,2009,2007
419,5,0,Sun Belt,5,6,5,12,1,7,19,0,0,5,36,3,6,Reggie Sonnier,13,Little Rock,3,2,8,2011,2011
420,5,3,Mid-Cont,11,6,6,12,0,0,12,1,3,12,104,11,16,Kyle Spears,13,Missouri-Kansas City,0,5,22,2007,2007
421,3,0,ACC,4,4,3,5,1,6,11,4,7,24,36,1,2,Aaron Spivey,13,Wake Forest,2,1,5,2019,2017
422,0,6,Total,10,3,2,11,1,1,12,6,8,21,61,9,9,Key Sullivan,13,Total,0,4,19,2020,2018
423,4,0,Big South,3,5,4,13,1,10,23,2,2,19,62,2,3,Adam Sweeney,13,Gardner-Webb,1,3,5,2015,2013
424,4,1,Southern,7,6,6,13,0,4,17,1,3,35,68,3,7,Joseph Tecklenburg,13,Wofford,3,8,10,2012,2009
425,7,0,NEC,2,6,6,13,0,1,14,1,2,18,63,3,5,Ayan Teel,13,Mount St. Mary's,1,3,5,2020,2020
426,1,1,Big West,7,3,3,8,0,0,8,7,9,17,84,9,14,Zach Thurow,13,Cal Poly,2,6,16,2008,2007
427,0,0,WCC,0,5,2,2,3,4,6,0,0,5,8,0,1,Therone Tillett,13,San Diego,0,0,0,2014,2014
428,7,0,WCC,6,5,5,13,0,5,18,3,4,20,99,4,14,Tyler Tucker,13,Pepperdine,4,8,10,2008,2008
429,3,0,Total,3,5,5,12,0,0,12,3,6,10,58,4,7,Terrence Turner,13,Total,2,8,7,2012,2010
430,1,0,MWC,9,5,2,3,3,4,7,0,0,14,18,0,0,Aaron Tyser,13,Wyoming,0,2,9,2014,2013
431,1,2,Big Ten,10,6,6,13,0,0,13,1,4,27,71,5,8,Okey Ukah,13,Iowa,4,3,15,2016,2014
432,0,0,Southern,1,4,0,1,4,9,10,1,2,6,20,2,2,Gregory Vlazny,13,North Carolina-Greensboro,1,2,3,2007,2007
433,5,1,ACC,5,5,3,10,2,5,15,1,3,30,68,1,3,Rob Vozenilek,13,Virginia,1,4,6,2015,2012
434,4,2,Big West,21,4,2,14,2,10,24,3,4,18,106,8,11,Austin Waggener,13,Cal State Northridge,5,3,29,2007,2007
435,3,0,MVC,5,4,1,3,3,5,8,2,2,11,37,1,5,Jared Walker,13,Wichita State,0,2,6,2015,2015
436,3,0,SEC,3,4,1,6,3,6,12,2,5,24,37,2,2,Tanner Wild,13,Tennessee,1,2,5,2009,2007
437,11,0,SEC,5,4,2,5,2,7,12,3,7,48,225,2,34,Robert Wilder,13,South Carolina,6,14,7,2010,2008
438,5,0,Sun Belt,9,5,4,15,1,4,19,2,7,16,96,3,15,Alphonso Williams,13,Louisiana,6,6,12,2007,2007
439,1,2,MAAC,9,5,5,12,0,3,15,3,7,9,41,1,5,Josh Williams,13,Rider,1,5,10,2016,2016
440,0,0,OVC,4,6,6,9,0,0,9,1,3,4,36,4,13,Cedric Wright,13,Morehead State,1,4,8,2018,2018
441,1,3,Big East,5,5,5,10,0,0,10,2,2,5,24,4,7,Tyler Adams,12,Georgetown,0,2,9,2015,2012
442,2,2,Ivy,4,6,6,11,0,0,11,0,1,9,23,3,5,Demilade Adelekun,12,Dartmouth,0,1,7,2020,2020
443,2,0,MEAC,1,2,2,10,0,4,14,8,10,10,38,0,7,Niwayo Adjei,12,Coppin State,0,6,1,2013,2013
444,0,0,CUSA,3,4,4,9,0,0,9,4,6,7,32,1,8,Jude Akabueze,12,Alabama-Birmingham,0,7,4,2020,2020
445,1,1,SWAC,6,5,3,7,2,6,13,0,2,16,70,6,7,Vicktor Arnick,12,Texas Southern,1,5,12,2014,2014
446,3,0,GWC,7,1,1,12,0,8,20,10,14,26,83,4,15,Aaron Asp,12,Houston Baptist,1,8,11,2012,2011
447,2,0,NEC,3,4,4,5,0,1,6,4,4,15,34,1,3,Ren Azinge,12,Long Island University,3,3,4,2008,2007
448,1,1,Big West,5,4,0,1,4,7,8,0,0,5,21,2,0,Cameron Ba,12,UC-Davis,0,1,7,2020,2020
449,1,2,AEC,3,5,5,7,0,0,7,2,6,13,75,2,11,Stephane Bakinde,12,Stony Brook,3,4,5,2007,2007
450,2,0,Patriot,3,5,5,11,0,1,12,2,5,22,68,8,11,Matt Banas,12,Bucknell,2,2,11,2016,2013
451,0,0,SWAC,0,4,0,2,4,11,13,0,2,8,57,2,6,Nicholas Barnes,12,Alabama State,1,3,2,2016,2016
452,3,1,Big Ten,9,4,2,5,2,14,19,2,8,49,99,2,5,Kory Barnett,12,Indiana,2,4,11,2012,2009
453,0,1,WAC,9,5,5,16,0,2,18,2,3,7,44,2,6,Brayden Bell,12,Utah State,0,1,11,2008,2008
454,4,0,Total,5,5,4,9,1,3,12,1,6,29,57,1,3,Matt Bennett,12,Valparaiso,3,5,6,2008,2007
455,9,1,WCC,5,5,4,11,1,3,14,1,4,21,102,1,13,Marley Biyendolo,12,Pepperdine,5,12,6,2015,2015
456,1,0,Ivy,3,4,2,3,2,5,8,2,4,10,23,0,0,Jackson Blaufeld,12,Dartmouth,0,1,3,2020,2020
457,1,1,Big Ten,5,4,3,10,1,3,13,3,8,16,64,1,8,Tre Bowman,12,Penn State,1,5,6,2011,2011
458,4,0,MVC,3,5,4,11,1,2,13,1,2,9,43,4,4,Aaron Brandt,12,Creighton,0,4,7,2008,2008
459,1,0,Total,11,6,6,9,0,0,9,0,2,14,33,1,7,Wes Brewer,12,Elon,0,8,12,2016,2013
460,2,0,Horizon,3,4,1,4,3,13,17,1,2,4,45,2,1,Sheldon Brogdon,12,Youngstown State,2,2,5,2011,2011
461,0,0,Pac-10,7,5,5,16,0,0,16,2,7,15,38,4,8,Chris Brown,12,Oregon State,0,4,11,2011,2011
462,2,1,Big 12,9,4,4,9,0,7,16,4,7,35,59,7,10,Chase Buford,12,Kansas,3,4,16,2010,2008
463,11,0,Pac-10,23,4,4,22,0,4,26,4,9,37,290,20,48,Elliott Bullock,12,Stanford,11,14,43,2010,2009
464,7,1,CAA,3,4,3,9,1,2,11,3,4,14,40,0,2,Chris Caliguiran,12,Towson,1,0,3,2020,2019
465,4,1,SWAC,7,5,5,8,0,14,22,2,4,29,106,8,8,Khalid Campbell,12,Arkansas-Pine Bluff,0,4,15,2020,2017
466,0,0,Big East,2,4,4,9,0,1,10,4,5,4,40,1,10,Zaronn Cann,12,South Florida,2,3,3,2007,2007
467,2,2,Big 12,0,4,4,11,0,1,12,4,5,24,41,3,2,Marshall Carrell,12,Texas A&M,0,2,3,2011,2008
468,3,2,Pac-12,11,4,4,13,0,1,14,4,15,16,92,7,13,Aaron Cheatum,12,Washington State,4,4,18,2015,2015
469,2,0,Sun Belt,4,5,4,7,1,1,8,1,4,21,31,1,1,Matt Chism,12,Georgia State,2,2,5,2019,2018
470,1,0,Horizon,2,4,0,3,4,15,18,0,0,11,45,1,4,Shawn Christian Jr.,12,Cleveland State,1,0,3,2018,2018
471,1,0,A-Sun,1,4,2,2,2,7,9,2,5,11,21,1,0,Matthew Cioce,12,Stetson,1,3,2,2018,2017
472,1,0,Big West,10,4,4,11,0,0,11,4,5,12,76,6,10,Spencer Clayton,12,UC-Davis,1,7,16,2013,2013
473,2,0,Summit,2,4,3,5,1,2,7,3,3,7,25,0,6,Jordan Coblin,12,Purdue-Fort Wayne,1,2,2,2018,2018
474,4,0,ACC,8,5,3,10,2,8,18,0,0,17,88,0,9,Chase Coleman,12,Virginia,5,7,8,2020,2020
475,0,5,SEC,12,6,6,7,0,0,7,0,0,10,60,7,10,Courtese Cooper,12,Louisiana State,0,3,19,2020,2020
476,0,0,MEAC,3,3,2,8,1,6,14,5,9,9,37,3,1,Thomas Cooper,12,North Carolina A&T,0,4,6,2011,2011
477,3,3,WCC,7,4,4,21,0,0,21,4,5,21,109,10,22,Rafael Crescencio,12,San Diego,3,14,17,2010,2010
478,2,0,MAAC,0,1,1,2,0,0,2,10,12,10,15,1,2,Nick Cunningham,12,Siena,1,2,1,2016,2016
479,2,2,SEC,9,6,6,15,0,0,15,0,0,17,78,3,16,Carlos Curry,12,Mississippi,3,3,12,2020,2020
480,3,0,NEC,11,4,2,5,2,13,18,2,2,14,93,0,10,Ayo Dada,12,Bryant,5,7,11,2020,2020
481,0,0,SWAC,4,6,6,7,0,0,7,0,2,10,43,5,9,Bennett Davis,12,Mississippi Valley State,0,5,9,2016,2016
482,4,3,AAC,6,5,3,4,2,6,10,0,1,18,73,0,16,Myles Davis,12,Central Florida,4,4,6,2015,2015
483,1,5,Southern,18,4,4,8,0,0,8,4,8,24,85,6,8,Dino Dogan,12,Citadel,0,5,24,2008,2008
484,1,0,MVC,3,6,6,14,0,0,14,0,2,9,27,3,6,Johannes Dolven,12,Drake,0,3,6,2017,2017
485,3,0,Total,2,5,4,10,1,1,11,1,4,8,36,2,4,Gabriel Dos Santos,12,Total,0,5,4,2015,2013
486,1,3,Big Ten,5,6,6,13,0,0,13,0,0,9,31,3,10,Emmanuel Dowuona,12,Purdue,2,2,8,2020,2020
487,3,0,ACC,7,4,2,5,2,10,15,2,4,19,72,0,11,Brooks Doyle,12,Georgia Tech,0,3,7,2015,2013
488,24,0,Pac-12,6,5,3,16,2,6,22,0,2,16,157,1,12,Trevor Dunbar,12,Washington State,4,17,7,2015,2015
489,7,1,WAC,9,4,3,6,1,7,13,3,4,20,81,0,7,Drew Eisinger,12,Idaho,2,2,9,2009,2009
490,1,2,ACC,1,5,4,7,1,2,9,1,3,29,40,3,2,Caleb Ellis,12,North Carolina,3,1,4,2020,2019
491,2,1,MAC,4,5,4,10,1,7,17,1,2,12,29,2,3,Ali Farhat,12,Eastern Michigan,3,0,6,2014,2014
492,0,0,MAAC,1,4,4,6,0,0,6,4,6,11,18,1,4,Mohamed Farih,12,Saint Peter's,0,6,2,2015,2012
493,4,0,Ivy,5,4,0,4,4,21,25,0,0,12,105,8,11,Reed Farley,12,Harvard,4,4,13,2020,2018
494,2,0,SEC,2,5,4,5,1,5,10,1,2,13,20,0,2,Andrew Fava,12,Florida,0,3,2,2019,2018
495,0,1,CAA,4,5,5,23,0,0,23,2,4,28,113,5,14,Ben Felix,12,Northeastern,0,3,9,2011,2009
496,0,0,OVC,4,6,6,13,0,0,13,0,0,13,63,1,20,Colin Ferguson,12,Southeast Missouri State,2,2,5,2013,2013
497,0,1,CUSA,4,3,3,10,0,0,10,6,10,10,24,7,4,Phoenix Ford,12,Texas-San Antonio,0,2,11,2020,2020
498,1,1,MAC,17,5,4,11,1,9,20,1,4,36,52,6,3,Sam Frayer,12,Ohio,0,4,23,2018,2015
499,1,9,CUSA,19,6,6,15,0,0,15,0,4,19,142,10,44,Kelvin Gaines,12,North Texas,4,9,29,2014,2014
500,4,0,Southern,3,5,3,7,2,6,13,0,0,3,44,0,2,Jackson Gammons,12,Citadel,0,2,3,2020,2020
501,3,0,AEC,3,5,3,5,2,3,8,0,0,13,44,1,2,Kevin Garrison,12,Vermont,1,3,4,2020,2019
502,0,0,Sun Belt,2,4,4,13,0,0,13,4,5,13,46,4,6,Andre Gowins,12,South Alabama,3,4,6,2012,2011
503,0,0,WCC,3,4,0,1,4,7,8,0,0,13,27,1,2,Will Graves,12,Gonzaga,0,0,4,2020,2020
504,2,0,Big South,0,4,4,6,0,0,6,4,5,3,15,2,3,Nick Greely,12,Campbell,1,1,2,2018,2018
505,8,1,MAC,9,5,3,9,2,9,18,0,0,15,132,1,14,John Green,12,Ball State,5,10,10,2011,2010
506,2,0,WCC,1,4,2,3,2,9,12,2,2,10,72,5,10,Shane Griffin,12,Pepperdine,2,2,6,2007,2007
507,5,0,Southern,8,4,4,12,0,3,15,4,8,19,61,0,3,Jeremy Harper,12,Appalachian State,1,9,8,2007,2007
508,1,1,Big West,5,4,1,4,3,7,11,1,2,21,70,2,12,Michael Harper,12,Hawaii,4,5,7,2014,2013
509,6,1,MEAC,11,5,5,16,0,1,17,2,6,13,99,10,14,Javonni Harrell,12,Florida A&M,5,3,21,2018,2018
510,4,0,NEC,16,4,3,14,1,5,19,3,4,20,76,7,15,William Harrison,12,Quinnipiac,0,5,23,2011,2011
511,3,0,Big Sky,3,4,3,4,1,8,12,3,4,29,56,1,2,Chris Heine,12,Northern Arizona,4,8,4,2014,2012
512,3,1,Big Ten,3,4,2,4,2,3,7,2,2,16,37,4,4,Brent Hibbitts,12,Michigan,0,3,7,2018,2017
513,1,0,Big 12,0,3,0,0,3,7,7,3,4,10,26,1,2,Michael Jankovich,12,Kansas,1,3,1,2020,2020
514,6,1,AEC,4,3,1,3,2,6,9,4,7,7,49,2,4,Bryce Johnson,12,New Hampshire,1,3,6,2020,2020
515,3,3,WCC,9,4,4,7,0,0,7,4,11,22,101,3,30,Jake Johnson,12,Pepperdine,0,3,12,2016,2015
516,0,4,MAAC,15,3,1,6,2,7,13,4,8,7,95,2,14,Kenjuan Johnson-Alls,12,Canisius,3,7,17,2019,2019
517,2,0,MAC,3,3,3,9,0,3,12,6,8,12,31,2,2,Janeau Joubert,12,Central Michigan,2,0,5,2017,2017
518,3,0,Big 12,2,4,0,0,4,11,11,0,0,18,53,0,3,Matt Karn,12,Nebraska,1,3,2,2011,2010
519,4,0,ACC,8,4,0,4,4,8,12,0,0,28,54,3,4,Ryan Keenan,12,Wake Forest,0,3,11,2012,2010
520,0,0,MAC,2,6,6,7,0,3,10,0,2,18,27,4,1,Michael Kemp,12,Central Michigan,1,0,6,2020,2019
521,2,2,Sun Belt,12,6,6,7,0,0,7,0,2,17,49,4,11,Erkam Kiris,12,Texas-Arlington,0,1,16,2017,2017
522,3,2,SEC,7,4,0,2,4,20,22,0,2,33,72,0,3,Mark Krebs,12,Kentucky,1,3,7,2010,2008
523,1,5,Patriot,12,5,5,18,0,0,18,2,5,19,111,5,21,Jake Kreuser,12,Lafayette,4,10,17,2011,2011
524,2,0,Big South,5,4,4,5,0,8,13,4,4,18,39,1,7,Garen Lafser,12,Liberty,0,1,6,2011,2008
525,3,0,Total,11,6,6,14,0,0,14,0,0,27,75,6,21,Chandler Levingston Simon,12,Total,3,1,17,2017,2014
526,2,3,Total,6,6,6,8,0,0,8,0,2,23,54,4,10,Aaron Liberman,12,Total,1,2,10,2015,2014
527,0,0,MVC,1,3,2,6,1,7,13,5,9,18,42,2,3,Glorind Lisha,12,Loyola (IL),3,3,3,2017,2016
528,3,34,Total,13,6,6,13,0,0,13,0,3,37,174,14,27,Papa Lo,12,Total,2,12,27,2011,2008
529,2,0,Pac-10,1,5,3,10,2,5,15,0,0,17,67,1,6,Ben Loewen,12,Washington State,1,1,2,2011,2010
530,4,3,Ivy,10,6,6,11,0,0,11,0,0,9,31,4,4,Max Lorca-Lloyd,12,Pennsylvania,0,4,14,2020,2020
531,0,0,SEC,7,4,3,7,1,4,11,3,4,39,51,1,7,Taylor Luczak,12,Mississippi State,1,7,8,2012,2009
532,3,1,Big 12,3,5,3,3,2,5,8,0,4,13,44,1,1,Luke Major,12,Oklahoma State,0,1,4,2019,2019
533,1,1,ACC,3,5,3,9,2,8,17,0,0,20,30,2,2,James Manor,12,North Carolina,1,0,5,2014,2013
534,6,14,A-10,18,5,5,12,0,1,13,2,3,23,112,7,25,Derrick Martin,12,Duquesne,5,9,25,2013,2012
535,1,1,Summit,,5,5,10,0,2,12,2,2,3,,,,Marcus Martin,12,Centenary (LA),1,5,13,2008,2008
536,1,0,Summit,10,3,0,3,3,13,16,3,4,9,33,0,4,Jamie Mauch,12,North Dakota State,1,2,10,2013,2013
537,4,1,ACC,10,5,3,9,2,9,18,0,2,20,72,3,6,Jason McAlpin,12,Maryland,1,2,13,2008,2007
538,0,0,SWAC,1,4,1,5,3,12,17,1,2,12,30,0,2,Ashton McClelland,12,Texas Southern,2,1,1,2020,2020
539,2,5,SWAC,19,3,3,13,0,0,13,6,14,22,128,17,18,Christian McCoggle,12,Texas Southern,1,3,36,2016,2014
540,8,1,Pac-10,5,4,3,13,1,8,21,3,4,25,118,7,14,Joey McConnell,12,Oregon State,7,5,12,2009,2007
541,13,0,CAA,21,4,0,2,4,18,20,0,0,44,249,0,28,Curtis McRoy,12,Delaware,8,7,21,2017,2015
542,4,0,A-Sun,9,4,2,12,2,4,16,2,3,9,77,1,8,Bobby Miller,12,Kennesaw State,2,8,10,2020,2020
543,0,2,OVC,3,4,4,7,0,0,7,4,6,3,16,5,5,Demarcus Mitchell,12,Tennessee State,0,1,8,2019,2019
544,2,0,Southern,1,5,3,5,2,4,9,0,0,10,25,0,4,Jelani Mofford,12,North Carolina-Greensboro,2,1,1,2017,2016
545,1,1,Sun Belt,3,5,5,12,0,0,12,2,5,16,28,2,1,Whit Moreman,12,Troy,0,2,5,2018,2017
546,9,2,Southland,7,5,5,16,0,0,16,2,6,15,121,7,9,Durand Murray,12,Lamar,2,7,14,2007,2007
547,0,0,CUSA,3,2,0,0,2,7,7,6,8,8,18,0,1,JJ Murray,12,North Texas,3,2,3,2020,2020
548,4,0,AEC,4,5,3,4,2,22,26,0,0,20,109,5,4,Joe Nardi,12,Hartford,2,2,9,2011,2011
549,3,4,MWC,18,2,2,7,0,2,9,8,10,48,188,10,24,Jake Ness,12,Boise State,5,5,28,2015,2013
550,1,0,ACC,2,2,0,3,2,7,10,6,6,15,55,1,3,Josh Nickelberry,12,Louisville,0,1,3,2020,2020
551,7,0,WCC,2,4,3,5,1,2,7,3,6,18,60,0,5,Blaze Nield,12,Brigham Young,0,1,2,2020,2020
552,2,0,WAC,4,3,1,3,2,6,9,4,4,13,51,0,1,Daniel Nyman,12,Utah Valley,2,2,4,2018,2018
553,5,0,Ivy,10,3,2,8,1,2,10,5,9,20,57,3,14,Nathaniel Ogbu,12,Dartmouth,1,2,13,2020,2020
554,0,0,Ind,6,5,5,9,0,0,9,2,3,13,52,5,9,Justin Omogun,12,Cal State Bakersfield,0,2,11,2013,2013
555,1,0,Sun Belt,0,4,2,3,2,7,10,2,2,10,23,0,3,Tracy Parks,12,South Alabama,0,3,0,2009,2009
556,1,1,MWC,7,6,6,8,0,0,8,0,1,9,27,1,1,Jerrod Patton,12,Fresno State,1,2,8,2015,2015
557,0,8,Pac-12,7,4,4,6,0,0,6,4,7,11,49,2,12,Bryan Penn-Johnson,12,Washington,0,2,9,2020,2019
558,1,0,Sun Belt,1,5,4,8,1,2,10,1,3,20,40,0,5,Alex Pickert,12,Denver,2,5,1,2012,2010
559,6,1,MAC,4,3,3,11,0,9,20,6,8,28,50,0,9,Christian Pino,12,Buffalo,2,8,4,2017,2015
560,1,1,Horizon,9,5,4,8,1,5,13,1,2,13,64,4,14,Aleksa Popovic,12,Cleveland State,0,5,13,2019,2019
561,7,0,WAC,3,4,0,2,4,10,12,0,0,15,150,2,13,A.J. Price,12,Texas-San Antonio,3,17,5,2013,2013
562,0,0,MVC,2,5,5,6,0,0,6,2,5,9,23,3,3,Robert Puleikis,12,Drake,1,0,5,2014,2013
563,0,0,MAAC,6,4,0,1,4,8,9,0,0,10,38,0,6,Sam Rautins,12,Canisius,1,1,6,2020,2019
564,2,1,ACC,5,6,6,12,0,2,14,0,0,24,41,2,5,Peter Rehnquist,12,Boston College,0,4,7,2012,2010
565,6,0,CAA,9,3,3,7,0,6,13,6,6,16,63,2,14,Scott Renkin,12,James Madison,4,3,11,2009,2009
566,2,0,ACC,10,5,4,8,1,3,11,1,3,23,31,2,2,Troy Rike,12,Wake Forest,0,2,12,2018,2015
567,2,0,WAC,2,4,3,12,1,7,19,3,3,8,57,4,3,Juan Ramon Rivas,12,Missouri-Kansas City,2,4,6,2015,2015
568,14,0,Southland,12,4,2,9,2,20,29,2,8,20,120,0,6,Brandon Roberson,12,Texas A&M-Corpus Christi,7,6,12,2007,2007
569,2,0,GWC,3,4,0,2,4,9,11,0,0,9,17,0,1,KC Rodenburg,12,South Dakota,0,1,3,2011,2011
570,3,1,Horizon,5,4,0,1,4,8,9,0,0,31,46,0,6,Nick Rodgers,12,Butler,2,4,5,2010,2007
571,0,0,CUSA,3,5,5,10,0,0,10,2,4,14,50,2,11,Christian Romine,12,Texas-El Paso,0,8,5,2016,2016
572,0,0,NEC,3,4,2,7,2,2,9,2,2,11,37,5,5,Seth Rouse,12,Robert Morris,1,0,8,2018,2016
573,2,0,CUSA,1,5,5,10,0,2,12,2,2,15,19,0,1,Evan Salzano,12,East Carolina,0,3,1,2011,2010
574,3,0,CUSA,11,4,4,10,0,4,14,4,10,16,82,4,12,Terrell Scruggs,12,Texas-San Antonio,4,11,15,2017,2016
575,4,0,MVC,3,5,5,9,0,0,9,2,6,25,51,4,6,Derek Sebastian,12,Creighton,1,3,7,2012,2010
576,0,0,CAA,3,3,3,6,0,0,6,6,9,11,53,3,8,Rob Sikes,12,North Carolina-Wilmington,0,2,6,2008,2008
577,2,0,Horizon,1,3,2,6,1,4,10,5,6,17,34,2,3,Ben Slaton,12,Butler,1,3,3,2008,2007
578,8,0,MWC,2,4,1,4,3,8,12,1,4,18,55,0,11,Tre Smith,12,Utah,2,4,2,2010,2008
579,5,0,Big West,4,3,0,4,3,20,24,3,4,14,84,0,8,Alex Sokol,12,Cal State Northridge,2,3,4,2019,2018
580,4,4,A-Sun,6,3,3,9,0,0,9,6,8,12,63,3,16,Josh Sparks,12,Jacksonville,4,7,9,2010,2010
581,8,1,WCC,13,3,2,13,1,13,26,5,8,15,98,9,6,Nikola Stojiljkovic,12,San Francisco,2,7,22,2010,2010
582,1,0,MEAC,1,4,4,7,0,0,7,4,7,17,45,3,9,Elafayette Stone,12,South Carolina State,0,2,4,2020,2020
583,1,2,Total,4,5,3,4,2,7,11,0,0,10,31,1,3,D.J. Suter,12,Georgia Southern,0,0,5,2016,2014
584,5,0,SEC,2,5,3,6,2,7,13,0,0,17,46,1,4,Brett Swanson,12,Florida,0,4,3,2007,2007
585,0,0,WAC,0,4,0,5,4,8,13,0,0,8,18,1,4,Cheick Sy-Savane,12,Grand Canyon,0,1,1,2018,2017
586,3,0,CUSA,7,4,1,4,3,12,16,1,2,22,62,2,8,Jeremiah Taylor,12,Louisiana Tech,1,2,9,2018,2017
587,12,4,Big South,7,5,5,9,0,5,14,2,8,27,127,2,16,Larry Taylor,12,Liberty,6,15,9,2013,2013
588,1,3,MAAC,11,4,4,16,0,0,16,4,5,21,112,4,20,Denzel Tchougang,12,Siena,1,8,15,2020,2019
589,22,0,Big Sky,9,5,4,19,1,6,25,1,6,37,198,2,28,Drake Thomas,12,Southern Utah,2,14,11,2014,2013
590,5,1,Big East,8,6,6,10,0,3,13,0,3,23,80,2,8,Justin Thomas,12,Syracuse,3,7,10,2009,2007
591,6,3,Big East,8,4,4,13,0,1,14,4,7,36,107,6,19,Will Thomas,12,West Virginia,3,13,14,2009,2008
592,0,15,Sun Belt,21,6,6,10,0,0,10,0,2,16,160,9,30,Dadou Traore,12,Louisiana-Monroe,0,3,30,2020,2020
593,0,0,Sun Belt,2,5,3,5,2,10,15,0,0,14,41,0,2,Jalen Tuck,12,Troy,1,2,2,2020,2019
594,0,1,Big South,2,6,6,10,0,1,11,0,6,7,40,4,4,Donell Tuff,12,Gardner-Webb,0,1,6,2014,2014
595,2,3,SEC,11,6,6,14,0,1,15,0,0,12,73,4,3,Ran Tut,12,South Carolina,3,1,15,2017,2017
596,1,0,NEC,4,3,0,5,3,7,12,3,8,6,31,0,4,Javen Udofia,12,Central Connecticut State,0,3,4,2020,2020
