,ast,blk,conf_abbr,drb,fg,fg2,fg2a,fg3,fg3a,fga,ft,fta,g,mp,orb,pf,player,pts,school_name,stl,tov,trb,year_max,year_min
597,0,2,Total,8,4,4,9,0,0,9,4,7,20,65,5,7,Mike VanKirk,12,San Jose State,3,3,13,2014,2013
598,0,0,A-10,3,4,0,3,4,5,8,0,0,4,14,1,1,Tomas Verbinskis,12,Richmond,0,1,4,2020,2019
599,0,1,Big Ten,4,6,6,8,0,0,8,0,5,18,34,2,1,Sergej Vucetic,12,Nebraska,0,0,6,2014,2013
600,4,0,NEC,2,5,3,4,2,9,13,0,0,7,37,0,1,Tom Ward,12,St. Francis (NY),1,1,2,2009,2009
601,2,0,Southern,3,4,2,5,2,4,9,2,4,4,20,0,4,Aaron Washington,12,Citadel,2,1,3,2017,2017
602,1,0,SWAC,2,4,3,11,1,12,23,3,4,14,46,4,4,Dion Watson,12,Grambling,2,1,6,2014,2014
603,0,0,AEC,5,4,4,12,0,5,17,4,8,2,54,3,3,Sean Watson,12,Binghamton,4,2,8,2009,2009
604,1,0,MWC,6,5,3,3,2,6,9,0,2,13,30,2,1,Blake Williams,12,Fresno State,0,3,8,2014,2014
605,1,2,MWC,10,5,5,14,0,0,14,2,6,17,103,7,17,Trevor Williams,12,Colorado State,0,8,17,2013,2011
606,0,0,Big Ten,3,4,2,4,2,2,6,2,2,17,26,0,2,J.D. Wise,12,Wisconsin,1,3,3,2013,2010
607,1,8,AAC,15,4,4,9,0,0,9,4,8,22,92,6,13,Jahmar Young Jr.,12,Southern Methodist,2,7,21,2019,2019
608,1,0,WAC,7,3,3,7,0,0,7,6,8,10,24,1,1,Tyler Young,12,Boise State,0,1,8,2010,2010
609,2,4,MVC,10,5,5,11,0,1,12,2,10,22,78,4,8,Stefan Zecevic,12,Bradley,0,8,14,2014,2014
610,3,1,Big 12,2,5,4,6,1,2,8,1,4,16,65,2,13,Andrew Zehnder,12,Colorado,1,2,4,2009,2008
611,3,1,Total,9,3,2,10,1,1,11,4,5,18,70,5,12,Chier Ajou,11,Total,1,4,14,2015,2013
612,6,2,Pac-10,5,3,0,10,3,8,18,2,2,8,76,3,1,Josh Akwenuke,11,Oregon,6,7,8,2007,2007
613,1,2,WAC,7,3,3,14,0,1,15,5,6,11,63,1,8,Clint Amberry,11,San Jose State,1,2,8,2009,2009
614,3,1,Southland,4,3,2,4,1,2,6,4,6,7,21,2,2,Evan Anderson,11,Houston Baptist,0,4,6,2016,2016
615,0,0,Pac-10,3,2,0,0,2,5,5,5,6,20,35,0,2,Blake Arnet,11,UCLA,0,3,3,2011,2009
616,0,0,Southern,1,4,2,3,2,3,6,1,2,7,13,1,5,Matt Ashe,11,Georgia Southern,1,0,2,2007,2007
617,3,0,Southern,11,3,2,7,1,5,12,4,7,14,46,1,2,K.J. Bates,11,Chattanooga,5,3,12,2016,2015
618,2,1,Patriot,5,5,4,4,1,9,13,0,0,15,55,2,9,Hugh Baxter,11,Colgate,1,5,7,2019,2018
619,0,0,CUSA,1,4,1,2,3,4,6,0,0,5,11,1,1,Keith Benford,11,Texas-San Antonio,0,0,2,2014,2014
620,0,4,MAC,8,4,4,10,0,0,10,3,7,17,48,2,10,Kalin Bennett,11,Kent State,0,3,10,2020,2020
621,3,0,Big Ten,4,1,1,1,0,0,1,9,12,28,33,1,8,Kevin Berardini,11,Illinois,1,3,5,2013,2011
622,0,3,Pac-10,2,5,5,7,0,0,7,1,5,14,37,2,4,Steven Bjornstad,11,Washington State,0,4,4,2011,2010
623,6,2,Big Ten,4,4,4,9,0,2,11,3,4,9,56,6,6,Benjamin Bosmans-Verdonk,11,Illinois,3,5,10,2020,2020
624,2,0,Southland,11,3,2,7,1,4,11,4,5,16,55,2,8,Jamell Bradley,11,Texas A&M-Corpus Christi,1,2,13,2018,2017
625,9,1,Southern,13,4,4,12,0,4,16,3,7,29,169,5,17,Jeb Brannen,11,Georgia Southern,8,10,18,2010,2009
626,2,0,WCC,10,3,1,3,2,16,19,3,4,21,138,5,22,Pierce Brooks,11,San Francisco,2,3,15,2008,2008
627,0,0,Southland,0,3,0,3,3,6,9,2,2,5,15,0,1,Cannon Broussard,11,Lamar,1,1,0,2018,2018
628,0,12,CAA,6,3,3,10,0,0,10,5,10,12,52,8,13,Alvin Brown,11,James Madison,0,2,14,2010,2010
629,1,1,Southern,4,3,3,4,0,0,4,5,7,13,37,3,3,Mac Brydon,11,Mercer,0,1,7,2018,2018
630,2,0,WAC,5,5,5,7,0,0,7,1,4,12,48,5,11,Jose Campo,11,New Mexico State,1,3,10,2016,2016
631,9,0,MEAC,7,2,2,11,0,8,19,7,10,5,66,2,11,Jaekwon Carliyle,11,Hampton,6,9,9,2018,2018
632,2,0,MAAC,4,3,2,6,1,4,10,4,8,15,35,1,3,Brandon Channer,11,Rider,0,5,5,2014,2014
633,4,0,Big Ten,3,4,2,3,2,17,20,1,2,26,34,0,2,Bubba Chisholm,11,Illinois,4,2,3,2010,2009
634,3,2,Big Ten,26,5,5,21,0,0,21,1,6,46,177,16,21,Colton Christian,11,Michigan,2,11,42,2012,2011
635,14,0,MEAC,8,4,3,7,1,7,14,2,7,16,95,5,8,Jamelle Christian,11,Delaware State,5,9,13,2017,2015
636,0,4,MAAC,6,3,3,10,0,0,10,5,6,20,64,9,13,Adam Cisse,11,Manhattan,4,2,15,2020,2020
637,0,1,Big South,5,5,5,8,0,0,8,1,5,8,30,5,3,Matthew Citron,11,Presbyterian,0,5,10,2013,2013
638,2,0,ACC,8,3,3,6,0,2,8,5,5,34,45,3,8,Kanler Coker,11,North Carolina,1,3,11,2017,2016
639,8,0,Big Sky,10,5,4,8,1,6,14,0,1,12,61,1,10,Riley Court,11,Weber State,2,4,11,2018,2018
640,1,0,Pac-12,1,5,4,6,1,1,7,0,0,15,21,5,1,Jason Crandall,11,Washington,4,0,6,2020,2018
641,0,2,Big Ten,7,3,3,7,0,0,7,5,8,7,26,3,3,Ben Cronin,11,Michigan,0,2,10,2010,2009
642,6,0,MEAC,11,4,3,8,1,13,21,2,2,18,68,1,12,Omar Croskey,11,South Carolina State,0,2,12,2020,2020
643,2,0,MAAC,5,3,2,4,1,3,7,4,7,23,27,0,3,Steven Cruz,11,Siena,0,7,5,2014,2011
644,2,0,Southland,8,5,5,8,0,4,12,1,2,17,54,0,5,Xavier Dade,11,Texas State,1,3,8,2012,2012
645,3,0,Big West,2,3,2,9,1,3,12,4,6,10,16,3,1,Teo Davidian,11,UC-Irvine,1,1,5,2018,2018
646,1,0,MEAC,2,4,2,10,2,5,15,1,2,8,62,1,7,Jarrod Davis,11,Maryland-Eastern Shore,2,9,3,2013,2013
647,3,0,Big South,4,4,3,9,1,13,22,2,6,25,62,2,5,Madison Davis,11,North Carolina-Asheville,5,4,6,2012,2010
648,2,1,Pac-12,7,2,2,10,0,0,10,7,14,17,42,4,11,Jake Desjardins,11,Arizona,2,3,11,2019,2017
649,7,0,WAC,0,3,3,5,0,1,6,5,10,17,69,2,11,Jeremiah Dickerson,11,Cal State Bakersfield,4,2,2,2019,2019
650,1,0,Big 12,3,4,4,6,0,1,7,3,4,17,40,6,4,Alex Dorr,11,Iowa State,0,2,9,2010,2010
651,0,3,MVC,4,3,1,6,2,5,11,3,6,28,53,4,9,Matt Dorwart,11,Creighton,1,4,8,2012,2010
652,1,0,Big Ten,3,3,0,2,3,6,8,2,2,18,35,2,0,Joey Downes,11,Rutgers,3,1,5,2020,2017
653,6,1,Summit,7,3,3,15,0,6,21,5,8,10,81,0,9,Elishja Duplechan,11,Omaha,2,5,7,2019,2019
654,2,1,MEAC,4,4,4,8,0,0,8,3,6,27,78,3,9,Chad Easterling,11,Hampton,2,5,7,2008,2007
655,4,0,MWC,6,4,4,11,0,5,16,3,7,16,76,4,10,Narbeh Ebrahimian,11,San Diego State,2,0,10,2013,2012
656,3,1,Total,17,4,4,8,0,0,8,3,9,11,45,1,6,Keith Edwards,11,Savannah State,5,7,18,2012,2011
657,2,3,Big West,3,3,2,5,1,7,12,4,7,18,82,5,13,Ben Eisenhardt,11,Cal Poly,1,0,8,2011,2011
658,2,3,Horizon,4,4,3,10,1,4,14,2,2,27,68,4,8,Elliot Engelmann,11,Butler,0,0,8,2008,2007
659,2,2,MAC,8,4,1,2,3,8,10,0,0,10,59,0,1,Craig Eubanks,11,Akron,0,5,8,2018,2017
660,2,0,Southern,,4,1,4,3,11,15,0,2,18,,,,John Falconi,11,Davidson,1,,7,2007,2007
661,2,0,Big East,7,3,0,0,3,10,10,2,5,42,73,1,5,Patrick Farrell,11,Villanova,3,4,8,2016,2013
662,0,1,A-10,5,4,1,3,3,6,9,0,2,11,32,2,1,Jared Fay,11,Fordham,0,2,7,2014,2013
663,4,0,ACC,5,5,5,9,0,10,19,1,4,30,72,3,7,Carson Fields,11,Clemson,2,3,8,2014,2012
664,5,0,MEAC,10,4,2,13,2,13,26,1,3,11,67,4,5,Bryce Fluellen,11,Howard,4,3,14,2011,2011
665,1,1,MVC,12,4,4,9,0,0,9,3,5,13,67,4,13,Abdul Fofana,11,Missouri State,4,5,16,2018,2018
666,1,0,Big Ten,5,2,2,8,0,0,8,7,9,8,30,6,5,Sam Freeman,11,Minnesota,2,3,11,2020,2020
667,3,0,Pac-12,3,3,2,4,1,2,6,4,6,16,45,2,5,Theo Friedman,11,Oregon,1,2,5,2015,2014
668,1,10,Total,13,3,3,8,0,0,8,5,8,21,115,4,26,Arthur Gage,11,Chicago State,3,5,17,2014,2013
669,1,1,MEAC,2,4,4,16,0,7,23,3,4,15,52,2,6,Jamal Gaines,11,Bethune-Cookman,1,4,4,2018,2017
670,3,0,CAA,16,2,2,7,0,0,7,7,15,37,117,10,43,Pau Geli,11,Delaware,4,12,26,2009,2007
671,4,0,GWC,7,2,2,15,0,3,18,7,8,16,80,2,5,Josh Gentry,11,North Dakota,3,5,9,2012,2012
672,4,1,Ivy,5,3,1,2,2,4,6,3,7,20,43,1,4,Joe Gill,11,Pennsylvania,1,3,6,2008,2007
673,1,1,A-10,2,4,2,4,2,5,9,1,6,15,26,0,2,Jake Godino,11,Temple,1,2,2,2012,2010
674,3,0,WAC,7,3,1,1,2,8,9,3,4,7,57,0,6,Da'Shawn Gomez,11,New Mexico State,2,7,7,2010,2010
675,5,1,SEC,4,5,4,10,1,12,22,0,0,25,92,0,4,Dillon Graham,11,Florida,2,4,4,2015,2013
676,4,0,MEAC,5,4,3,9,1,11,20,2,2,11,57,2,5,Winston Graham,11,Norfolk State,2,6,7,2012,2012
677,2,8,SEC,25,3,3,14,0,0,14,5,10,45,296,13,57,Khadim Gueye,11,South Carolina,4,15,38,2018,2017
678,4,1,A-10,2,3,3,7,0,2,9,5,12,37,69,4,10,Ryan Hage,11,Fordham,1,8,6,2012,2009
679,1,0,Southland,1,4,1,1,3,3,4,0,0,12,23,1,4,Daren Hankins,11,Southeastern Louisiana,0,2,2,2009,2008
680,1,3,Southern,4,5,5,16,0,2,18,1,2,19,81,9,19,P.L. Henderson,11,Appalachian State,6,9,13,2007,2007
681,0,0,SWAC,5,4,1,1,3,8,9,0,0,6,18,0,2,Dearius Henyard,11,Grambling,0,0,5,2020,2020
682,1,0,Big Ten,1,3,1,3,2,13,16,3,5,23,40,0,5,Chris Hicks,11,Illinois,2,4,1,2008,2007
683,4,0,OVC,1,3,1,4,2,5,9,3,9,13,27,1,4,Zach Hopewell,11,Murray State,0,2,2,2018,2018
684,3,0,Big 12,1,4,3,3,1,8,11,2,5,15,35,1,5,Tyrone Hughes,11,West Virginia,1,3,2,2015,2014
685,0,1,Big 12,7,2,1,7,1,7,14,6,10,28,62,6,21,Richard Hurd,11,Baylor,2,4,13,2008,2007
686,0,1,WAC,3,4,1,1,3,6,7,0,2,6,14,0,0,Collin Huun,11,Seattle,0,1,3,2018,2018
687,1,1,Big 12,5,5,5,9,0,1,10,1,5,15,46,5,1,James Inge,11,Colorado,3,4,10,2007,2007
688,0,5,MAAC,7,4,4,15,0,0,15,3,5,32,92,7,10,Paolo Ivis,11,Loyola (MD),1,1,14,2011,2010
689,7,0,MEAC,3,5,5,10,0,4,14,1,2,16,70,3,7,Justin Jackson,11,Morgan State,3,4,6,2011,2011
690,4,1,WCC,7,4,3,11,1,7,18,2,3,4,41,1,8,Nino Jackson,11,Loyola Marymount,4,3,8,2014,2014
691,5,0,MAC,7,4,2,7,2,15,22,1,3,14,67,2,9,Torey James,11,Ohio,1,4,9,2019,2019
692,0,1,Ind,2,3,0,2,3,13,15,2,6,5,41,1,4,Terry Jenkins,11,Purdue-Fort Wayne,3,0,3,2007,2007
693,5,0,Big East,5,2,2,7,0,3,10,7,9,20,73,1,9,Shayle Keating,11,Rutgers,3,5,6,2007,2007
694,0,0,CUSA,6,2,0,2,2,4,6,5,8,24,59,0,5,Max Keenan,11,Tulane,1,6,6,2014,2013
695,1,0,CAA,3,4,1,2,3,18,20,0,1,13,67,1,7,Stephen Kendall,11,James Madison,1,2,4,2008,2008
696,0,0,SWAC,2,4,1,8,3,9,17,0,0,3,40,0,6,Kimani Key,11,Alabama State,2,3,2,2013,2013
697,0,0,ACC,8,5,4,10,1,3,13,0,0,43,77,4,5,Caid Kirven,11,Virginia,0,6,12,2016,2013
698,4,0,Southland,8,3,3,8,0,4,12,5,11,21,75,2,22,Didier Kollo,11,Texas State,2,10,10,2007,2007
699,1,0,NEC,2,2,2,6,0,0,6,7,11,7,43,5,12,Etienne Labrecque,11,Quinnipiac,2,2,7,2007,2007
700,3,1,NEC,3,4,4,8,0,7,15,3,4,20,58,2,3,A.J. Labriola,11,Saint Francis (PA),1,1,5,2020,2019
701,0,0,NEC,1,3,1,7,2,7,14,3,6,19,32,1,5,Mark LaPorte,11,Central Connecticut State,0,1,2,2012,2011
702,0,0,Total,4,4,3,12,1,8,20,2,7,24,61,2,5,Malcolm Laws,11,Total,2,2,6,2018,2015
703,6,1,Big Ten,2,4,2,6,2,3,9,1,6,25,56,0,8,Will Leiner,11,Penn State,3,4,2,2009,2007
704,3,0,MWC,2,3,1,2,2,5,7,3,4,7,24,3,1,Brendan Leonard,11,Air Force,0,2,5,2017,2015
705,0,2,SWAC,7,5,5,19,0,0,19,1,4,14,60,7,13,Nicholas Livisay,11,Arkansas-Pine Bluff,0,1,14,2009,2009
706,7,0,Mid-Cont,7,4,1,1,3,14,15,0,0,16,100,0,7,Keith MacKenzie,11,Oakland,1,9,7,2007,2007
707,4,0,OVC,7,5,5,5,0,2,7,1,3,18,78,2,5,Donnie Malone,11,Tennessee State,3,3,9,2020,2020
708,0,1,Patriot,10,2,2,4,0,6,10,7,7,12,44,3,4,Connor Mannion,11,Navy,0,2,13,2019,2018
709,2,0,Southland,4,4,3,4,1,7,11,2,2,28,50,3,3,Jason Martin,11,Stephen F. Austin,0,3,7,2015,2014
710,2,0,CUSA,2,2,2,6,0,1,7,7,10,12,36,0,2,Victor Mbachu,11,Texas-El Paso,1,2,2,2016,2014
711,2,0,Southland,14,4,4,15,0,0,15,3,4,16,64,7,11,Lamine Mbodj,11,New Orleans,0,4,21,2016,2016
712,3,0,Big West,5,3,3,7,0,3,10,5,9,11,44,0,6,Colin McCarthy,11,Cal Poly,0,2,5,2020,2020
713,2,0,CUSA,3,4,4,4,0,0,4,3,9,5,30,2,0,Carrington McCaskill,11,Florida Atlantic,2,1,5,2020,2020
714,6,0,Big East,2,4,2,4,2,7,11,1,2,19,65,0,6,Mike McCloskey,11,South Florida,3,5,2,2013,2012
715,6,1,OVC,13,4,4,9,0,2,11,3,8,17,104,5,10,Devante McClung,11,Tennessee State,4,10,18,2013,2013
716,2,0,ACC,1,4,2,2,2,12,14,1,2,20,39,1,4,Riley McGillan,11,Clemson,2,2,2,2017,2015
717,1,0,SEC,7,3,1,3,2,7,10,3,4,17,23,0,3,Phillip McGloin,11,Vanderbilt,0,3,7,2017,2015
718,1,0,AEC,7,5,5,12,0,0,12,1,3,26,38,3,3,Ryan McKeaney,11,Vermont,0,1,10,2012,2011
719,6,1,A-Sun,5,3,0,3,3,15,18,2,2,9,82,0,10,Corey Mendez,11,Stetson,0,8,5,2015,2015
720,2,0,Big 12,3,4,4,11,0,1,12,3,11,37,43,3,7,Shawn Meyer,11,Kansas State,1,3,6,2015,2012
721,2,0,WAC,5,4,4,4,0,1,5,3,5,14,32,2,7,Kortrijk Miles,11,New Mexico State,0,4,7,2018,2018
722,4,0,Summit,3,4,1,2,3,12,14,0,0,20,69,2,8,Hayden Miller,11,Omaha,1,5,5,2020,2019
723,1,0,NEC,1,3,1,3,2,5,8,3,3,4,12,1,1,Ryan Miller,11,Merrimack,0,0,2,2020,2020
724,25,0,Southland,6,4,4,10,0,6,16,3,4,5,91,2,11,Rashad Mintz,11,Texas A&M-Corpus Christi,1,11,8,2007,2007
725,1,0,MVC,6,4,3,10,1,2,12,2,6,25,93,1,2,Julius Moor,11,Illinois State,5,8,7,2008,2007
726,4,1,MAC,3,5,5,9,0,0,9,1,2,8,27,4,2,Donavan Moore,11,Toledo,0,2,7,2020,2020
727,2,0,Southern,1,4,1,2,3,10,12,0,0,10,36,1,7,Stetson Moore,11,East Tennessee State,2,0,2,2016,2016
728,1,0,OVC,4,4,1,3,3,11,14,0,0,17,90,2,5,Evan Morrison,11,Southeast Missouri State,2,1,6,2020,2020
729,2,0,Pac-12,7,2,2,11,0,2,13,7,13,21,87,0,15,Alex Mortensen,11,Utah,3,13,7,2013,2012
730,2,1,CUSA,10,4,3,8,1,5,13,2,7,17,75,6,10,Yan Moukoury,11,Houston,4,2,16,2009,2008
731,9,0,MAC,9,4,3,18,1,3,21,2,4,15,83,3,6,Jorddan Myrick,11,Central Michigan,1,8,12,2012,2012
732,1,3,SWAC,4,3,3,10,0,0,10,5,10,9,54,6,6,Devonte' Neal,11,Alabama State,0,1,10,2014,2013
733,2,2,MWC,6,3,2,6,1,8,14,4,6,10,28,1,1,Joey Nebeker,11,Boise State,1,4,7,2014,2014
734,8,0,Ivy,3,3,3,8,0,3,11,5,9,38,126,1,14,Alex Nesbitt,11,Harvard,2,5,4,2015,2012
735,2,2,Summit,9,4,4,9,0,1,10,3,7,20,88,4,28,Matt Nichenko,11,Centenary (LA),0,9,13,2011,2010
736,6,0,Big Ten,10,4,2,5,2,8,13,1,3,23,110,5,17,Harrison Niego,11,Indiana,7,4,15,2016,2016
737,0,3,NEC,3,5,4,6,1,5,11,0,2,17,42,4,6,Milos Nikolic,11,Long Island University,1,2,7,2011,2010
738,2,1,Big Sky,4,5,4,10,1,4,14,0,0,4,42,1,5,David Norris,11,Sacramento State,3,1,5,2010,2010
739,1,0,MAAC,3,4,3,9,1,8,17,2,2,13,41,3,3,Jamal Nwaniemeka,11,Rider,1,0,6,2013,2013
740,0,1,ACC,8,4,3,8,1,8,16,2,3,29,76,2,5,Grant O'Brien,11,Wake Forest,0,0,10,2016,2013
741,0,0,Southern,6,4,4,11,0,3,14,3,6,11,42,6,7,Prosper Obidiebube,11,Chattanooga,2,5,12,2020,2020
742,2,4,Ivy,9,4,3,9,1,1,10,2,4,8,59,3,11,Alex Okafor,11,Princeton,0,10,12,2008,2008
743,0,4,MEAC,6,5,5,5,0,0,5,1,2,9,26,2,9,Andrew Okorodudu,11,Savannah State,1,4,8,2019,2019
744,0,0,Big Sky,6,4,4,8,0,0,8,3,3,8,28,3,4,Ryan Okwudibonye,11,Sacramento State,1,4,9,2014,2013
745,4,1,MAC,4,5,4,9,1,3,12,0,0,17,53,3,9,C.J. Oldham,11,Akron,1,5,7,2012,2011
746,3,0,Ivy,2,4,2,4,2,5,9,1,1,7,33,1,5,Andrew Panayiotou,11,Columbia,2,4,3,2017,2017
747,0,0,SEC,1,4,3,9,1,5,14,2,4,16,30,0,6,Myles Parker,11,Auburn,1,4,1,2020,2019
748,3,1,Big Sky,7,3,0,0,3,7,7,2,4,11,39,1,6,Devon Pekas,11,North Dakota,1,2,8,2017,2017
749,4,0,A-Sun,1,3,0,1,3,4,5,2,2,15,14,0,1,Jonathan Perry,11,Campbell,0,1,1,2009,2008
750,0,2,WCC,9,4,4,5,0,0,5,3,13,6,23,2,5,Andy Poling,11,Gonzaga,0,2,11,2010,2010
751,2,5,Horizon,15,4,4,18,0,0,18,3,4,19,125,10,13,Kyle Pressley,11,Wright State,2,7,25,2009,2009
752,0,0,SWAC,4,4,4,13,0,0,13,3,9,10,63,7,7,TeAllen Price,11,Texas Southern,2,6,11,2010,2009
753,1,0,Southern,1,5,4,7,1,2,9,0,0,4,16,2,2,Domnique Quarles,11,Western Carolina,2,0,3,2009,2009
754,1,0,Ivy,2,3,3,3,0,1,4,5,6,18,36,2,6,Paddy Quinn,11,Columbia,1,1,4,2015,2013
755,0,2,CAA,10,4,4,8,0,2,10,3,4,18,48,4,0,Duje Radja,11,Elon,1,2,14,2020,2018
756,0,1,MAC,4,5,4,4,1,7,11,0,0,5,44,0,3,Andre Rafus Jr.,11,Eastern Michigan,1,3,4,2019,2019
757,3,0,Total,7,4,4,13,0,0,13,3,13,17,76,3,22,Chano Rashiduddin,11,Total,0,5,10,2011,2009
758,0,2,Pac-12,5,3,2,8,1,1,9,4,8,26,76,6,5,Marc Reininger,11,Utah,0,6,11,2020,2017
759,1,0,MAC,0,1,1,5,0,0,5,9,12,10,29,0,5,Zack Riddle,11,Toledo,1,4,0,2012,2012
760,7,0,OVC,10,5,5,11,0,0,11,1,1,10,93,5,3,Jalen Riley,11,Tennessee-Martin,2,5,15,2020,2020
761,3,0,SWAC,0,4,4,8,0,2,10,3,4,5,35,5,2,David Robinson,11,Alcorn State,4,3,5,2019,2019
762,3,1,WAC,15,4,4,9,0,0,9,3,6,23,84,5,13,Deon Rodgers,11,Texas-Arlington,1,9,20,2013,2013
763,4,0,Big Ten,3,5,4,5,1,5,10,0,0,23,39,1,4,Charlie Rose,11,Iowa,0,4,4,2018,2015
764,0,1,MEAC,10,4,4,9,0,0,9,3,8,16,107,12,25,Vaughn Rose,11,Florida A&M,2,7,22,2012,2012
765,2,1,Ivy,4,2,1,4,1,5,9,6,8,16,47,1,1,Ernest Rouse,11,Harvard,0,3,5,2011,2011
766,3,0,Big Ten,6,4,2,5,2,9,14,1,2,20,39,0,2,Brady Rudrud,11,Minnesota,0,5,6,2020,2017
767,0,0,MVC,1,4,1,2,3,8,10,0,0,9,18,1,3,A.J. Rutter,11,Drake,0,2,2,2017,2014
768,0,0,A-10,0,4,1,5,3,7,12,0,0,30,66,0,2,Thomas Sanchez,11,Fordham,0,1,0,2018,2016
769,3,1,Sun Belt,8,3,2,11,1,6,17,4,4,10,57,3,6,Ramses Sandifer,11,Louisiana-Monroe,0,3,11,2017,2017
770,4,0,A-Sun,4,3,2,15,1,9,24,4,12,9,69,3,10,Quincy Sarpy,11,Gardner-Webb,4,5,7,2008,2008
771,2,0,MAC,4,3,1,3,2,9,12,3,4,20,36,0,2,Matt Schaffer,11,Toledo,0,2,4,2019,2017
772,1,0,Big 12,18,4,4,13,0,0,13,3,7,24,75,11,8,Nigel Shadd,11,Kansas State,0,3,29,2020,2018
773,1,4,SEC,3,5,4,17,1,1,18,0,2,7,48,6,6,Shamiek Sheppard,11,South Carolina,5,2,9,2015,2015
774,1,0,Total,8,4,4,10,0,1,11,3,6,31,70,2,10,Brendan Sherrer,11,Washington,2,5,10,2012,2010
775,0,0,MAAC,7,5,5,9,0,0,9,1,4,12,85,3,15,Jamin Shumate,11,Saint Peter's,2,10,10,2010,2010
776,3,3,Ivy,12,4,3,8,1,4,12,2,4,17,91,5,13,John Sica,11,Columbia,2,3,17,2017,2016
777,4,0,Total,2,3,0,2,3,7,9,2,3,13,43,0,3,Aaron Siler,11,Total,2,2,2,2016,2014
778,6,0,Big Sky,5,3,0,3,3,15,18,2,2,20,78,0,11,Mario Soto,11,Eastern Washington,2,2,5,2017,2017
779,0,0,SWAC,4,5,5,10,0,0,10,1,5,7,31,2,4,Adrian Spellman,11,Alabama State,0,1,6,2011,2011
780,7,0,A-Sun,8,4,3,7,1,1,8,2,7,18,41,3,4,Brett Staal,11,Lipscomb,3,4,11,2011,2009
781,3,1,MWC,8,5,5,16,0,2,18,1,5,20,43,3,3,Ryan Staten,11,San Diego State,2,1,11,2015,2012
782,0,4,Horizon,2,5,5,9,0,0,9,1,1,8,29,4,4,Nathan Stegelmann,11,Valparaiso,1,2,6,2012,2012
783,0,1,AEC,1,4,4,10,0,1,11,3,5,15,29,3,4,Petr Stepanyants,11,Hartford,0,0,4,2020,2018
784,2,1,SWAC,8,5,5,13,0,0,13,1,5,12,53,1,7,James Stokes,11,Alcorn State,5,1,9,2018,2018
785,0,2,NEC,5,4,1,2,3,11,13,0,0,11,67,0,4,Nathaniel Stokes,11,Bryant,2,1,5,2020,2020
786,6,2,A-Sun,8,4,4,9,0,0,9,3,7,14,47,3,10,Jaxon Strates,11,Lipscomb,0,3,11,2020,2020
787,0,0,OVC,4,4,1,4,3,4,8,0,2,8,20,3,3,Kyle Stroder,11,Southeast Missouri State,0,1,7,2014,2014
788,7,1,OVC,10,4,3,10,1,3,13,2,4,25,81,2,17,Garrett Suedekum,11,Belmont,4,8,12,2020,2019
789,1,5,OVC,12,5,5,11,0,0,11,1,4,13,63,13,8,Sasha Sukhanov,11,Morehead State,3,3,25,2019,2019
790,1,1,CUSA,10,5,5,15,0,2,17,1,3,14,77,9,15,Ante Sustic,11,Marshall,2,5,19,2019,2019
791,1,0,Southern,4,5,5,7,0,0,7,1,1,21,49,0,1,Robert Swanson,11,Furman,0,3,4,2020,2019
792,1,0,Southland,9,4,4,7,0,1,8,3,4,21,66,7,11,Cameron Teague,11,Texas A&M-Corpus Christi,1,3,16,2007,2007
793,0,1,Big West,7,5,5,9,0,0,9,1,4,14,74,4,15,Adam Thomas,11,Cal State Fullerton,1,2,11,2009,2009
794,2,2,OVC,3,4,2,2,2,9,11,1,4,14,50,2,6,Tyler Thompson,11,Tennessee Tech,3,2,5,2020,2019
795,3,0,MAAC,0,3,2,4,1,1,5,4,7,4,21,1,2,DeMarcus Threatt,11,Fairfield,0,1,1,2015,2015
796,5,0,Southern,7,4,3,9,1,4,13,2,5,46,76,1,9,Clay Tormey,11,Davidson,3,8,8,2014,2011
797,1,0,CAA,10,5,4,11,1,8,19,0,0,29,88,6,10,Will Townsville,11,Delaware,1,1,16,2013,2010
798,4,0,Big West,0,4,1,3,3,9,12,0,0,11,46,2,2,Grant Troutt,11,UC-Santa Barbara,2,3,2,2016,2016
