,ast,blk,conf_abbr,drb,fg,fg2,fg2a,fg3,fg3a,fga,ft,fta,g,mp,orb,pf,player,pts,school_name,stl,tov,trb,year_max,year_min
799,2,0,Big 12,4,4,2,6,2,4,10,1,5,8,35,2,1,Georgios Tsalmpouris,11,Iowa State,1,3,6,2015,2015
800,0,1,MEAC,4,5,5,14,0,0,14,1,2,22,46,4,8,Robert Tucker,11,Maryland-Eastern Shore,1,0,8,2011,2010
801,1,0,Horizon,6,4,3,4,1,6,10,2,6,9,38,3,6,Michael Tyler,11,Milwaukee,0,0,9,2010,2010
802,5,0,Horizon,3,3,2,5,1,7,12,4,6,15,44,0,5,Eric Valentin,11,Green Bay,3,4,3,2012,2011
803,1,0,Pac-12,1,3,0,1,3,4,5,2,2,7,17,0,4,Connor Van Brocklin,11,Utah,1,0,1,2014,2014
804,1,0,Big East,2,4,3,3,1,3,6,2,3,4,10,0,1,Michael Volovic,11,Butler,0,0,2,2014,2014
805,0,1,MWC,2,3,2,8,1,5,13,4,4,9,36,2,2,Vukasin Vujovic,11,Boise State,0,3,4,2013,2013
806,0,0,Big Sky,2,4,2,4,2,4,8,1,2,12,17,0,2,Houston Wahlen,11,Idaho State,0,0,2,2020,2018
807,0,0,WAC,1,4,1,1,3,8,9,0,0,11,13,1,5,Joe Wall,11,Seattle,0,0,2,2019,2019
808,1,0,CAA,2,4,2,3,2,8,11,1,2,8,22,1,0,Austin Washburn,11,William & Mary,1,1,3,2020,2019
809,7,0,Ivy,4,2,2,9,0,4,13,7,12,19,76,1,14,Malcolm Washington,11,Pennsylvania,5,6,5,2010,2010
810,1,1,A-Sun,5,4,4,10,0,1,11,3,5,2,40,1,9,Montavious Waters,11,Mercer,4,9,6,2007,2007
811,3,0,MAAC,3,2,0,2,2,8,10,5,6,36,53,0,7,Tourron Whitfield,11,Marist,0,2,3,2015,2012
812,4,0,CUSA,7,3,3,9,0,3,12,5,7,6,61,2,8,Chris Williams,11,Marshall,2,3,9,2007,2007
813,4,0,A-10,4,4,1,1,3,7,8,0,0,17,29,0,4,Christian Wilson,11,Dayton,1,0,4,2020,2019
814,7,0,SWAC,11,4,1,3,3,19,22,0,0,19,128,1,21,Darrian Wilson,11,Jackson State,2,5,12,2020,2020
815,0,0,Big East,3,4,1,5,3,16,21,0,0,24,40,4,2,Casey Woodring,11,Providence,0,0,7,2017,2014
816,2,1,ACC,5,4,3,8,1,7,15,2,4,26,41,5,5,Jesse Yanutola,11,Clemson,2,3,10,2009,2007
817,2,1,Southern,3,3,1,2,2,6,8,2,2,13,26,2,2,Michael Adams,10,North Carolina-Greensboro,0,1,5,2016,2015
818,0,0,SWAC,0,5,5,7,0,2,9,0,5,18,46,4,8,Babajidne Aina,10,Prairie View,3,2,4,2013,2013
819,0,2,ACC,5,5,5,13,0,0,13,0,5,22,31,6,7,Doyin Akintobi-Adeyeye,10,Syracuse,1,5,11,2017,2015
820,7,0,Patriot,6,5,5,13,0,5,18,0,1,13,72,5,9,Payne Andrus,10,Navy,2,3,11,2014,2014
821,1,0,ACC,4,3,1,5,2,15,20,2,4,29,36,0,2,Adrian Autry,10,Syracuse,4,4,4,2019,2016
822,6,1,Ivy,3,2,0,5,2,2,7,4,6,16,44,4,6,Will Bartlett,10,Yale,1,4,7,2013,2011
823,0,3,NEC,4,3,3,7,0,0,7,4,9,13,38,1,5,Bryant Beckford,10,St. Francis (NY),1,2,5,2019,2018
824,1,1,Big 12,8,4,4,11,0,0,11,2,3,24,66,1,20,Trent Beckley,10,Colorado,1,6,9,2011,2007
825,1,0,MEAC,3,4,2,9,2,9,18,0,2,17,,6,5,Cassius Bell,10,Florida A&M,2,4,9,2008,2008
826,7,1,A-Sun,7,4,4,8,0,6,14,2,2,17,66,2,7,Alijah Bennett,10,Kennesaw State,0,8,9,2015,2015
827,4,0,A-Sun,6,4,2,7,2,5,12,0,1,13,66,2,9,Alexander Blessig,10,Florida Gulf Coast,3,8,8,2013,2013
828,0,0,Big South,1,4,2,4,2,4,8,0,0,9,19,2,2,Aaron Blosser,10,Virginia Military Institute,1,3,3,2010,2009
829,3,0,SWAC,3,3,3,12,0,0,12,4,6,3,48,2,10,Demarcus Blunt,10,Grambling,3,5,5,2010,2010
830,1,1,NEC,3,3,1,4,2,6,10,2,2,9,35,5,4,Miguel Bocachica,10,Long Island University,0,2,8,2010,2010
831,0,2,Big East,9,4,4,12,0,0,12,2,6,13,72,4,11,Darnell Brodie,10,Seton Hall,1,3,13,2020,2019
832,2,0,NEC,4,4,4,8,0,5,13,2,2,37,42,0,3,Oliver Brown,10,Mount St. Mary's,2,4,4,2013,2010
833,2,2,MAC,15,5,5,10,0,1,11,0,0,11,105,7,14,Tyler Brown,10,Central Michigan,3,6,22,2010,2010
834,5,0,A-10,5,3,1,6,2,13,19,2,4,20,120,1,13,Evan Buckley,10,Duquesne,1,8,6,2020,2020
835,2,1,ACC,7,3,2,6,1,3,9,3,10,21,40,3,5,Andy Burns,10,Virginia,0,3,10,2008,2007
836,0,0,MAAC,3,5,5,7,0,3,10,0,1,28,42,2,5,Emerson Bursis,10,Rider,0,1,5,2015,2012
837,0,0,MVC,5,4,2,2,2,2,4,0,0,5,15,1,3,Byron Burt,10,Loyola (IL),2,3,6,2017,2017
838,0,0,A-Sun,1,4,2,2,2,2,4,0,0,5,16,0,1,Seth Callahan,10,NJIT,1,1,1,2016,2016
839,1,0,AAC,2,3,1,2,2,7,9,2,2,9,22,1,6,Mark Calleja,10,South Florida,3,0,3,2020,2019
840,13,0,Big Sky,10,4,2,7,2,7,14,0,0,10,110,0,8,Stephen Calton,10,Sacramento State,0,10,10,2009,2009
841,1,0,Southland,5,4,4,11,0,0,11,2,2,10,71,3,14,Anthony Cameron,10,Lamar,1,2,8,2020,2020
842,0,0,Big East,1,4,2,6,2,7,13,0,0,23,48,3,7,Chris Carter,10,Providence,1,1,4,2012,2010
843,0,0,NEC,4,3,2,2,1,5,7,3,6,18,43,4,9,Andrew Cashin,10,Quinnipiac,1,1,8,2008,2007
844,1,0,Big South,4,4,2,3,2,6,9,0,0,14,48,1,1,Jacob Casper,10,North Carolina-Asheville,0,5,5,2015,2014
845,0,0,WAC,0,4,4,4,0,0,4,2,6,13,30,5,7,Renato Cesar,10,Fresno State,1,0,5,2007,2007
846,0,1,Ivy,3,4,4,9,0,0,9,2,7,11,44,4,4,Kenyon Churchwell,10,Harvard,0,3,7,2007,2007
847,0,0,Big West,2,2,1,5,1,4,9,5,6,13,24,1,6,Robert Cid,10,Cal State Northridge,1,2,3,2015,2014
848,2,0,MVC,3,3,2,9,1,9,18,3,5,14,56,1,8,Darious Clark,10,Illinois State,1,3,4,2012,2012
849,1,3,SWAC,4,3,3,6,0,0,6,4,7,10,40,5,11,Artis Cleveland,10,Alabama State,0,5,9,2017,2017
850,5,1,NEC,9,3,2,12,1,1,13,3,10,10,99,6,12,Evan Cleveland,10,Mount St. Mary's,1,4,15,2011,2011
851,0,0,MVC,1,4,3,6,1,6,12,1,2,27,57,1,6,Dion Coopwood,10,Southern Illinois,3,11,2,2008,2007
852,3,0,ACC,1,4,4,9,0,2,11,2,2,12,19,0,4,Chris Corchiani,10,North Carolina State,1,3,1,2017,2015
853,0,0,Sun Belt,1,5,5,6,0,1,7,0,1,12,10,0,2,Marcus Crawford,10,Florida International,1,7,7,2010,2009
854,8,0,Pac-10,4,5,5,11,0,5,16,0,0,21,84,1,8,Jeremy Cross,10,Washington State,0,3,5,2008,2007
855,1,0,MAC,5,4,4,6,0,0,6,2,3,7,18,3,3,Sean Damaska,10,Northern Illinois,0,1,8,2017,2017
856,1,0,Big East,1,3,3,12,0,2,14,4,11,19,53,6,12,B.J. Daniels,10,South Florida,4,8,7,2009,2009
857,2,0,A-10,0,4,2,4,2,5,9,0,0,13,23,1,4,Caleb Davis,10,Duquesne,0,4,1,2020,2017
858,0,3,Big Ten,7,5,5,13,0,0,13,0,2,8,40,8,6,Ibrahima Diallo,10,Ohio State,0,4,15,2020,2020
859,1,4,Pac-10,6,3,3,6,0,1,7,4,10,15,43,0,7,Mamadou Diarra,10,Southern California,0,2,6,2009,2008
860,1,2,MAC,10,4,4,7,0,0,7,2,6,12,53,1,8,Khadim Dieng,10,Western Michigan,0,3,11,2015,2015
861,4,0,Big East,4,4,4,9,0,0,9,2,5,34,48,3,5,Cory Dolins,10,DePaul,0,3,7,2016,2013
862,2,0,Big East,1,2,0,0,2,8,8,4,4,21,44,0,4,Campbell Donovan,10,Butler,1,0,1,2020,2018
863,1,4,OVC,6,4,4,11,0,0,11,2,8,16,56,3,6,Lorenzo Dorse,10,Tennessee-Martin,0,2,9,2007,2007
864,3,0,ACC,5,3,0,5,3,9,14,1,2,33,49,3,4,David Dupont,10,North Carolina,0,1,8,2012,2011
865,0,0,MAAC,3,4,4,9,0,5,14,2,4,13,39,3,7,Tyrel Edwards,10,Canisius,1,3,6,2013,2013
866,2,0,NEC,6,3,1,10,2,4,14,2,5,8,43,3,2,Will Ellis,10,Central Connecticut State,3,4,9,2019,2019
867,3,0,Sun Belt,0,5,5,7,0,2,9,0,0,2,30,1,2,Alsean Evans,10,Little Rock,2,1,1,2020,2020
868,4,0,Sun Belt,0,4,2,6,2,4,10,0,0,5,26,1,0,Brian Feldman,10,Troy,2,0,1,2012,2012
869,2,0,ACC,4,4,2,2,2,7,9,0,0,20,26,1,0,Ky Feldman,10,Syracuse,1,0,5,2019,2016
870,2,0,Patriot,1,2,0,1,2,3,4,4,4,19,22,1,5,Matt Fiery,10,Bucknell,0,2,2,2010,2008
871,6,0,Big Ten,13,4,4,8,0,2,10,2,2,41,194,8,24,Brett Finkelmeier,10,Indiana,4,11,21,2010,2008
872,3,0,Ivy,3,3,2,5,1,1,6,3,10,16,42,6,4,Darryl Finkton,10,Harvard,1,2,9,2008,2007
873,0,1,Ivy,1,2,0,5,2,5,10,4,4,14,24,0,2,Adam Franklin,10,Pennsylvania,3,1,1,2007,2007
874,3,4,SWAC,10,4,4,8,0,0,8,2,8,12,87,5,16,Joshua Friar,10,Texas Southern,0,2,15,2016,2015
875,0,0,Big Sky,5,4,4,9,0,0,9,2,4,5,24,4,8,Filip Fullerton,10,Portland State,1,1,9,2019,2019
876,0,2,Big West,8,3,3,9,0,1,10,4,8,12,30,2,3,DeAngelo Garrett,10,Pacific,2,4,10,2008,2007
877,1,1,Big Ten,7,3,3,12,0,1,13,4,8,23,43,6,10,J.P. Gavinski,10,Wisconsin,0,1,13,2011,2008
878,0,2,NEC,4,4,4,8,0,0,8,2,4,5,25,2,8,Joel Gierbolini,10,Long Island University,1,1,6,2011,2011
879,0,1,WCC,5,4,4,6,0,1,7,2,6,8,17,4,3,Jake Gilliam,10,San Diego,0,4,9,2019,2018
880,0,3,Sun Belt,7,3,3,5,0,0,5,4,6,13,42,3,8,R.J. Gladney,10,Louisiana,0,3,10,2019,2019
881,2,0,Southern,6,5,5,14,0,0,14,0,0,15,39,3,11,Grayson Glur,10,Furman,3,3,9,2007,2007
882,1,0,Big Sky,5,4,4,6,0,2,8,2,6,11,26,0,8,Elijah Graves,10,Southern Utah,0,2,5,2019,2018
883,0,0,Pac-10,0,3,1,3,2,2,5,2,4,11,10,0,0,Terence Green,10,Southern California,0,3,2,2009,2007
884,2,0,A-10,1,3,1,1,2,2,3,2,2,22,24,1,4,Camron Greer,10,Dayton,2,1,2,2020,2018
885,0,0,ACC,5,3,1,8,2,14,22,2,4,37,65,2,1,Matt Gregory,10,Notre Dame,0,1,7,2018,2015
886,1,2,CUSA,3,3,2,7,1,6,13,3,7,33,61,7,5,Jacob Gross,10,North Texas,2,3,10,2017,2015
887,0,0,OVC,0,3,0,1,3,7,8,1,2,5,25,1,5,Conner Hall,10,Tennessee Tech,0,3,1,2016,2016
888,2,0,MEAC,3,2,2,4,0,0,4,6,9,6,19,1,1,James Hamilton,10,Morgan State,2,1,4,2012,2012
889,3,0,SEC,6,4,2,4,2,7,11,0,0,13,54,0,3,Aubrey Hammond,10,Vanderbilt,1,3,6,2007,2007
890,0,0,A-10,0,3,2,3,1,2,5,3,3,5,7,1,1,Mike Harris,10,Rhode Island,0,0,1,2009,2009
891,4,0,Big West,3,3,2,2,1,2,4,3,4,2,15,1,0,Scotty Harris,10,UC-Santa Barbara,1,1,4,2019,2019
892,0,0,CUSA,0,3,0,0,3,7,7,1,3,6,13,0,0,Lane Hartley,10,Louisiana Tech,0,1,0,2020,2020
893,4,0,SWAC,6,3,2,5,1,4,9,3,6,4,46,2,7,Javen Hedgeman,10,Prairie View,2,5,8,2020,2020
894,0,0,NEC,4,2,2,10,0,0,10,6,9,20,38,2,4,Dan Henry,10,Saint Francis (PA),2,4,6,2020,2018
895,2,0,WAC,3,3,1,3,2,4,7,2,3,10,21,2,4,Drew Herig,10,New Mexico State,1,4,5,2011,2011
896,4,0,CAA,3,4,2,3,2,7,10,0,0,11,27,4,5,Matt Hilton,10,James Madison,1,1,7,2007,2007
897,3,0,Big Ten,3,4,2,7,2,4,11,0,0,11,28,0,1,Nicolas Hobbs,10,Iowa,0,3,3,2020,2019
898,3,0,A-Sun,4,4,2,5,2,7,12,0,1,11,34,1,2,Nicholas Hodge,10,Lipscomb,1,6,5,2008,2007
899,0,4,MAAC,7,4,4,12,0,6,18,2,3,27,93,2,13,Marcus Hopper,10,Siena,0,5,9,2013,2012
900,3,0,Big 12,3,4,3,3,1,7,10,1,2,11,34,0,3,Taevon Horton,10,West Virginia,1,0,3,2019,2019
901,5,1,Big South,4,4,3,3,1,11,14,1,1,12,54,0,9,John-Michael Hughes,10,High Point,0,2,4,2020,2020
902,0,2,MAC,5,3,3,9,0,0,9,4,6,15,28,2,7,Cole Israelson,10,Central Michigan,0,1,7,2017,2015
903,4,0,Southland,2,2,1,9,1,6,15,5,6,5,61,1,5,Jeff Jackson,10,Central Arkansas,2,5,3,2011,2011
904,4,0,Sun Belt,1,5,5,5,0,5,10,0,2,10,53,2,8,Logan Jackson,10,Appalachian State,0,3,3,2015,2015
905,3,4,Southland,11,5,5,12,0,0,12,0,0,9,52,3,12,Joshua Johnson,10,Nicholls State,0,5,14,2009,2009
906,6,0,WAC,8,3,2,5,1,2,7,3,7,15,58,3,4,Mckay Johnson,10,Utah Valley,0,6,11,2018,2018
907,0,0,Total,7,4,3,8,1,4,12,1,3,28,42,2,1,Daniel Jones,10,Oregon State,1,0,9,2014,2011
908,1,1,ACC,8,4,3,7,1,7,14,1,3,35,70,4,10,Jeff Jones,10,Virginia,2,5,12,2017,2014
909,1,0,Big 12,8,4,4,7,0,0,7,2,6,8,55,3,14,Kentrevious Jones,10,Oklahoma State,1,4,11,2019,2019
910,1,0,Total,0,4,2,6,2,6,12,0,0,12,28,1,6,Dajour Joseph,10,Total,0,2,1,2020,2018
911,0,0,Southland,5,4,4,8,0,0,8,2,4,5,29,4,5,Colin Just,10,Houston Baptist,0,2,9,2017,2017
912,0,1,ACC,4,3,0,3,3,10,13,1,2,6,43,0,4,Andrew Kenny,10,Boston College,0,2,4,2020,2020
913,1,0,SEC,2,4,2,3,2,4,7,0,0,6,20,0,0,Elias King,10,Mississippi State,0,1,2,2020,2020
914,9,0,Big West,8,3,3,4,0,5,9,4,7,34,96,1,18,Jerramy King,10,Cal State Long Beach,5,8,9,2011,2010
915,8,0,Horizon,7,4,4,11,0,7,18,2,5,16,118,4,9,Shawn King,10,Illinois-Chicago,0,10,11,2011,2011
916,3,0,AEC,8,4,4,10,0,1,11,2,5,6,39,1,3,Walter King,10,Maine,3,2,9,2016,2016
917,2,1,Big Sky,6,3,2,5,1,5,10,3,4,12,56,9,2,Garrett Kingman,10,Idaho,1,2,15,2018,2018
918,1,0,Big Ten,12,5,5,23,0,3,26,0,2,34,106,7,9,Steve Kirkpatrick,10,Penn State,0,6,19,2011,2008
919,3,0,Big South,3,3,3,7,0,1,8,4,6,15,47,4,6,Matt Kormylo,10,Charleston Southern,2,6,7,2020,2020
920,3,5,SWAC,29,5,5,12,0,1,13,0,6,17,148,23,50,Cossy Kowouto,10,Mississippi Valley State,1,11,52,2020,2020
921,0,0,A-10,4,3,1,5,2,3,8,2,3,8,30,3,9,Marko Krivacevic,10,Duquesne,1,2,7,2018,2018
922,4,0,GWC,9,5,5,13,0,0,13,0,3,11,37,1,2,Conrad Krutwig,10,South Dakota,2,2,10,2011,2011
923,0,0,AEC,4,3,0,1,3,10,11,1,2,17,23,0,4,Clint Kuban,10,Hartford,1,1,4,2009,2007
924,4,3,Big Ten,9,4,3,10,1,1,11,1,5,22,94,9,6,Devin Langford,10,Illinois,2,1,18,2013,2013
925,0,1,Southland,13,3,3,11,0,0,11,4,10,16,79,10,16,Kelly Lawson,10,Sam Houston State,0,5,23,2011,2011
926,0,2,Big Ten,10,2,2,7,0,0,7,6,14,20,119,7,12,Broderick Lewis,10,Indiana,1,3,17,2009,2009
927,2,0,NEC,5,3,1,18,2,13,31,2,6,21,46,2,5,Treadwell Lewis,10,Robert Morris,2,5,7,2013,2010
928,3,0,Southland,5,3,3,9,0,0,9,4,8,11,45,1,3,Joseph Louwagie,10,Incarnate Word,2,2,6,2014,2014
929,1,0,MAC,4,4,4,5,0,0,5,2,3,6,20,0,1,Sheldon Lowman,10,Central Michigan,2,1,4,2014,2014
930,0,1,SWAC,13,5,5,13,0,0,13,0,1,32,113,1,24,Jordan Lumpkins,10,Prairie View,3,8,14,2018,2016
931,0,0,CAA,2,1,1,3,0,0,3,8,10,5,42,6,8,Raphael Madera,10,Delaware,0,2,8,2007,2007
932,0,0,SWAC,3,3,1,5,2,9,14,2,9,14,48,1,2,Jazmonn Major,10,Jackson State,0,5,4,2010,2010
933,3,9,Pac-12,8,4,4,7,0,6,13,2,7,9,64,1,16,Trevor Manuel,10,Oregon,1,3,9,2016,2016
934,2,5,Big Ten,11,5,5,10,0,0,10,0,2,12,65,8,18,Chol Marial,10,Maryland,1,6,19,2020,2020
935,4,2,WAC,11,3,3,8,0,0,8,4,11,13,74,7,20,Tank Mayberry,10,Texas-San Antonio,3,10,18,2013,2013
936,1,0,Summit,10,3,3,11,0,0,11,4,5,18,94,2,9,Jeremy McDonald,10,Western Illinois,2,3,12,2012,2012
937,0,1,Summit,8,3,2,6,1,2,8,3,4,14,52,4,10,Owen McGlashan,10,Denver,0,7,12,2020,2020
938,3,0,Sun Belt,11,4,3,7,1,7,14,1,5,16,59,2,12,Elijah McGuire,10,Louisiana,2,1,13,2016,2016
939,0,0,Big Ten,4,4,2,7,2,4,11,0,2,25,50,1,3,Jon McKeeman,10,Purdue,2,3,5,2017,2014
940,7,0,OVC,2,4,3,7,1,5,12,1,1,14,36,0,5,Rod McReynolds,10,Jacksonville State,2,8,2,2014,2010
941,1,3,Big West,4,2,2,10,0,0,10,6,18,10,73,3,7,DeAndre Medlock,10,UC-Davis,1,11,7,2010,2010
942,5,0,Big Ten,1,3,0,3,3,10,13,1,2,30,95,1,9,Trevor Menke,10,Nebraska,2,1,2,2015,2012
943,1,0,WCC,7,3,1,3,2,17,20,2,2,22,43,4,5,Nate Mensah,10,Santa Clara,0,1,11,2011,2008
944,2,4,Big East,15,4,3,8,1,7,15,1,2,16,84,3,11,Dwight Miller,10,Pittsburgh,2,7,18,2010,2010
945,2,4,Big Ten,15,4,4,8,0,0,8,2,4,10,68,8,9,Makhel Mitchell,10,Maryland,2,3,23,2020,2020
946,0,8,Southland,3,3,3,7,0,1,8,4,11,9,87,7,11,Dylan Morrison,10,Lamar,4,6,10,2020,2020
947,2,1,Big East,11,3,3,8,0,0,8,4,4,16,76,8,11,John-Michael Mulloy,10,Butler,0,5,19,2020,2020
948,3,0,A-10,,2,1,7,1,8,15,5,8,5,,,,Ryan Munson,10,Fordham,1,,1,2007,2007
949,0,1,Ind,6,4,3,4,1,5,9,1,2,13,51,2,6,Alex Newlin,10,Southern Illinois-Edwardsville,1,2,8,2011,2011
950,3,0,Total,22,4,4,20,0,1,21,2,2,31,170,8,35,Christopher Niemann,10,Nebraska,3,17,30,2012,2011
951,1,2,ACC,6,4,4,8,0,4,12,2,4,19,60,4,11,Jayden Nixon,10,Virginia,2,6,10,2020,2019
952,7,5,Big Sky,18,3,1,4,2,8,12,2,3,17,108,11,23,Enrico Nuno,10,Eastern Washington,8,4,29,2016,2016
953,0,0,MWC,4,4,3,5,1,1,6,1,3,4,16,2,4,Charles O'Briant,10,Air Force,0,3,6,2019,2018
954,2,1,Ivy,17,5,5,11,0,0,11,0,2,13,81,2,13,Emmanuel Onuama,10,Columbia,1,6,19,2020,2020
955,1,0,Big West,3,4,3,6,1,6,12,1,2,5,35,1,4,Chris Osborn,10,UC-Irvine,1,6,4,2007,2007
956,1,0,MEAC,4,3,1,1,2,6,7,2,3,7,19,0,1,Michael Oyefusi,10,Coppin State,2,3,4,2015,2014
957,2,1,WCC,8,3,1,4,2,8,12,2,2,18,98,6,15,Andrew Papenfus,10,Santa Clara,6,5,14,2015,2014
958,1,1,CAA,4,3,3,8,0,0,8,4,6,7,27,2,4,Justin Patterson,10,Towson,3,1,6,2020,2020
959,1,0,MEAC,2,3,0,0,3,8,8,1,2,14,25,0,2,Justin Peebles-Jennings,10,Norfolk State,1,1,2,2016,2016
960,0,0,Patriot,5,4,4,10,0,4,14,2,8,18,47,5,6,Marcellis Perkins,10,Holy Cross,1,2,10,2016,2016
961,0,0,MAC,2,3,0,1,3,3,4,1,2,6,10,3,0,Grant Pitman,10,Miami (OH),1,0,5,2018,2018
962,1,0,ACC,1,3,2,3,1,5,8,3,4,16,19,1,6,Rafael Portuondo,10,Florida State,1,7,2,2013,2011
963,0,0,MVC,4,4,2,2,2,7,9,0,0,6,9,0,3,Jeremy Postell,10,Southern Illinois,1,2,4,2016,2016
964,4,0,NEC,7,5,5,8,0,4,12,0,0,14,75,5,8,Matt Poulsen,10,Mount St. Mary's,1,7,12,2019,2019
965,2,0,Horizon,5,4,4,5,0,1,6,2,4,6,24,1,1,Tyrone Powell,10,Green Bay,2,2,6,2018,2018
966,1,0,Big East,0,3,0,2,3,10,12,1,2,27,44,2,3,Jake Presutti,10,Syracuse,1,4,2,2009,2007
967,5,0,ACC,0,3,2,6,1,3,9,3,6,21,32,3,4,Ryan Quigtar,10,Miami (FL),1,2,3,2012,2009
968,1,0,ACC,2,4,3,7,1,6,13,1,3,19,46,3,4,Joey Racer,10,Virginia Tech,0,4,5,2013,2012
969,2,0,SEC,1,4,3,7,1,3,10,1,3,16,57,4,3,Brett Rau,10,Missouri,2,5,5,2018,2017
970,5,1,Horizon,2,4,2,4,2,7,11,0,1,16,47,0,4,Danny Reese,10,Youngstown State,2,4,2,2013,2012
971,3,0,SEC,0,3,0,5,3,10,15,1,3,22,88,3,6,Isaiah Rice,10,Vanderbilt,5,6,3,2020,2018
972,5,0,Southern,1,4,2,4,2,6,10,0,0,5,35,1,3,Jordan Richeson,10,Virginia Military Institute,1,2,2,2020,2020
973,1,0,Big East,2,3,2,8,1,2,10,3,4,12,47,3,1,Jaden Robinson,10,Georgetown,4,3,5,2020,2019
974,1,1,Horizon,6,3,3,7,0,1,8,4,4,8,31,1,2,Jacoby Roddy,10,Wright State,1,2,7,2013,2013
975,4,0,ACC,14,3,0,5,3,16,21,1,4,40,82,0,7,Thomas Rogers,10,Virginia,0,8,14,2014,2011
976,2,1,NEC,15,5,5,17,0,0,17,0,1,14,58,1,6,Will Royal,10,Robert Morris,0,6,16,2009,2008
977,2,0,MWC,1,4,4,8,0,1,9,2,2,16,26,1,6,Charles Rushman,10,Nevada-Las Vegas,1,0,2,2015,2014
978,2,0,WAC,3,4,3,6,1,2,8,1,2,6,25,0,4,Ben Sanders,10,Grand Canyon,0,3,3,2014,2014
979,4,0,Southern,4,3,0,1,3,11,12,1,4,10,49,4,7,Mark Schiavoni,10,Citadel,2,0,8,2007,2007
980,4,0,Big 12,1,3,0,5,3,11,16,1,5,45,61,3,3,Mason Schoen,10,Kansas State,0,2,4,2018,2015
981,3,0,Horizon,4,3,3,10,0,7,17,4,11,40,100,3,1,Nick Shelton,10,Valparaiso,4,7,7,2012,2009
982,1,0,OVC,3,4,2,5,2,8,13,0,0,19,21,0,1,Picasso Simmons,10,Murray State,1,4,3,2011,2008
983,3,0,Southland,9,3,3,8,0,3,11,4,9,9,69,3,3,Darius Singleton,10,Central Arkansas,1,4,12,2012,2012
984,1,0,Big 12,2,4,2,5,2,8,13,0,0,15,27,0,1,Trey Slate,10,Oklahoma,1,2,2,2015,2014
985,0,0,CUSA,3,4,2,5,2,4,9,0,0,5,34,1,5,Angel Smith,10,Southern Mississippi,2,3,4,2020,2020
986,13,0,MEAC,4,4,4,10,0,3,13,2,5,26,87,4,17,Chuck Smith,10,Howard,1,8,8,2017,2016
987,10,2,MVC,13,4,3,3,1,5,8,1,2,13,100,3,5,Kenyon Smith,10,Illinois State,4,4,16,2011,2011
988,1,11,A-10,14,4,4,12,0,2,14,2,7,22,94,7,9,Xavier Smith,10,St. Bonaventure,2,2,21,2015,2014
989,0,2,Sun Belt,8,0,0,3,0,0,3,10,10,9,52,4,6,Daouda Soumaoro,10,Western Kentucky,1,0,12,2014,2014
990,2,0,SWAC,4,3,2,7,1,4,11,3,4,7,32,4,4,Jerry Stangline,10,Alabama State,1,3,8,2009,2009
991,1,1,Sun Belt,5,3,3,11,0,0,11,4,9,24,106,3,12,Darren Stewart,10,Florida Atlantic,4,0,8,2011,2010
992,0,0,Southland,2,3,0,1,3,6,7,1,2,14,36,0,2,Matthew Strange,10,Southeastern Louisiana,2,4,2,2019,2019
993,0,0,MAAC,0,5,5,11,0,3,14,0,4,19,22,3,3,Greg Tarca,10,Quinnipiac,0,3,3,2018,2015
994,0,3,Big South,1,3,2,4,1,2,6,3,5,8,23,1,0,Jarvis Thibodeaux,10,Presbyterian,1,3,2,2013,2013
995,11,0,MEAC,2,2,0,1,2,7,8,4,6,19,72,0,11,Desmond Thomas,10,Morgan State,1,6,2,2009,2009
996,0,1,Sun Belt,8,4,3,8,1,2,10,1,2,6,59,1,2,DeVonte Thornton,10,Florida Atlantic,2,5,9,2013,2013
997,3,3,OVC,31,5,5,11,0,1,12,0,0,27,178,17,37,Jacob Tolbert,10,Southeast Missouri State,2,8,48,2013,2013
998,4,0,Southland,1,5,5,7,0,3,10,0,0,9,33,2,2,Danilo Toskovic,10,Stephen F. Austin,1,1,3,2013,2013
999,0,3,Pac-12,7,4,4,8,0,0,8,2,4,16,54,4,12,Dearon Tucker,10,Oregon State,1,3,11,2020,2020
